example_id,split,text,context,true_label,num_models_correct,num_models_wrong,total_models,num_FN,num_FP,models_wrong,models_correct,pred_gemma2_9b_context,pred_gemma2_9b_no_context,pred_qwen2.5_14b_context,pred_qwen2.5_14b_no_context,pred_phi3_medium_context,pred_phi3_medium_no_context
407,train,"CHANDLER: No you are not Chandler, we still love you Chandler","CHANDLER: Okay you are right, I am in love with Joey's girlfriend. | PHOEBE: What? How is that possible? You barely know her. | CHANDLER: I don't know. I can't . I just, I can't get her out of my head you know. I am a very bad person. I am a horrible person.",1,3,3,6,3,0,"qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context",1,1,0,1,0,0
397,train,"AMY: Bernadette dared me to tell a dirty story. ""The Miller's Tale"" by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.","AMY: ""And Absolon hath kist hir nether ye, ""and Nicholas is scalded in the towte.
This tale is doon, and God save al the rowte."" | PENNY: What the hell was that?",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_no_context","qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,0,0,0,1
391,train,ROSS: Yeah it would!,"JOEY: Uhh, the ball thing. | ROSS: Yeah? | JOEY: Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
390,train,"RACHEL: Y'know what I mean, like dubbies?","RACHEL: Y'know what, actually ..   Okay, okay, okay, what's so funny over here? | PERSON: I thought you didn't smoke. | RACHEL: Oh, I thought you guys meant marijuana cigarettes, y'know?",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
389,train,DOROTHY: No Blanche she is upset because they keep changing the taste of coke.,DOROTHY: Honey you alright? | ROSE: I'll be fine | BLANCHE: Is this about Arnie?,1,3,3,6,3,0,"qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context",1,1,1,0,0,0
443,train,"HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.","PENNY: Now I'm going out tonight. Would it be crazy to ask you to look at the outfit I'm going to wear? | PERSON: Oh, not crazy at all.
And don't beat yourself up. | PERSON: When I was your age, you could have me for a car ride and a bottle of strawberry wine. | SHELDON: That will not be in this week's e-mail blast.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_no_context","qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,0,0,0,1
77,train,MONICA: Really?,MONICA: Honey the Miami vice sound track?,0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
446,train,CHANDLER: All right I'll have one.,"CHANDLER: I will have one. Okay, I'm not gonna have one. | PHOEBE: No, no, it's just my tooth.",1,3,3,6,3,0,"qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context",1,1,1,0,0,0
378,train,CHANDLER: His legs flail about as if independent from his body,"ROSS: According to Chandler, what phenomenon scares the bejesus out of him? | MONICA: Michael flatly lord of the dance | ROSS: That is correct! | JOEY: The Irish gig guy?",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
82,train,RACHEL: Oh.,"RACHEL: Hi! What are you doing here? | ROSS: Ah y'know, this building is on my paper route so I...",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
84,train,PERSON: Then we went to this bar and he hooked us up with all these women!,"RACHEL: Hi Tag! Hey, so did you have fun with uh, with Joey last night? | PERSON: Oh yeah! We went to the Knicks game. Ohh that's nice.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
368,train,JOEY: You can't do anything.,"CHANDLER: Pickin up wedding dresses. Wapah. | ROSS: Whats wapah | CHANDLER: You now, whipped. Wapah | JOEY: That's not whipped | CHANDLER: That's what I did, wapah.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
98,train,CHANDLER: We can? Ok I am trying that.,RACHEL: You guys can pee standing up.,1,3,3,6,3,0,"qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context",1,1,1,0,0,0
480,train,CHANDLER: No way!,MONICA: You wanna hear something that sucks. | CHANDLER: Do I ever. | MONICA: Chris says they're closing down the bar.,0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
257,train,HOWARD: Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.,"LEONARD: because you no longer wear underpants. | SHELDON: The dice giveth and the dice taketh away. | PENNY: Is Raj out with Emily again? | LEONARD: Yeah, every night for the last month. | PENNY: Wow, can't believe he has a girlfriend. | SHELDON: Me neither.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context","qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",1,1,0,1,0,0
503,train,ROSS: Thank you.,"ROSS: I have a question. Umm, I used your pen to draw on my friend's face. A beard and a moustache.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
141,train,"LEONARD: Terrific, it's just that... I don't think Penny wants me to go.","LEONARD: I don't think I can go to the North Pole. | SHELDON: I know you're concerned about disappointing me but I want you to take comfort from the knowledge that my expectations of you are very low. | LEONARD: Yeah, that's very comforting. | SHELDON: Comforting is a part of leadership.
It's not a part I care for, but such is my burden.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
142,train,DOROTHY: On the home shopping network,"DOROTHY: We clinked at the glasses, Stan gave me a toy smile and I winked at him | DOROTHY: And then I gulped down the champaigne in one go | DOROTHY: And it didn't go sdown smoothly | DOROTHY: Later Stan told me that he put my engagement ring in the bottom of the glass | DOROTHY: It turned up three days later. | ROSE: Where did it turn up Dorothy?",1,3,3,6,3,0,"qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context",1,1,1,0,0,0
145,train,CHANDLER: See Joe that's why your parents told you not to jump on your bed!,JOEY: Whoa!,0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
14,train,CHANDLER: I think this is probably why Damone smokes in his cell alone.,"JOEY: I just want to go back to my cell, cause in my cell I can smoke. | CHANDLER: Smoke away!",1,3,3,6,3,0,"qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context",1,1,1,0,0,0
498,train,LEONARD: Hardly a day goes by when I don't think about it.,"LEONARD: You went to President Seibert's house in the middle of the night? | SHELDON: He didn't respond to my e-mail, his phone number is unlisted. Tell me what my other option was. | LEONARD: You could have waited until morning. | LEONARD: I know, look who I'm talking to. | SHELDON: Do you remember the grant proposal I submitted to the National Science Foundation to detect slow-moving monopoles at the magnetic North Pole?",1,3,3,6,3,0,"qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context",1,1,1,0,0,0
149,train,SHELDON: I understand. Your loyalty is admirable. But what if I were to up the ante?,"HOWARD: Why not ""World's Greatest Engineer""? | SHELDON: I'm sorry.
I typed that into the label maker, but I just couldn't press enter. Now down to business. | SHELDON: What would it take for you to abandon Leonard and join me in a rival company | SHELDON: Unless, of course, the mugs are sufficient, in which case, welcome aboard. | HOWARD: We're not quitting on Leonard.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context","qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",1,1,0,1,0,0
247,train,MONICA: Well what are you gonna do when he finds out he wasn't even asked?!,"CHANDLER: Oh! Right. Umm, maybe that's because I didn't send him an invitation. | MONICA: Chandler! He's your father.  he should be at the wedding. | CHANDLER: I don't even know the man. Okay? We're not that close. I haven't seen him in years.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context","qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",1,1,0,1,0,0
246,train,PENNY: I don't think I'll be able to stop thinking about it.,"HOWARD: This is one of my favorite places to kick back after a quest. They have a great house ale. | PENNY: Cool tiger. | HOWARD: Yeah, I've had him since level ten. | HOWARD: His name is Buttons. | HOWARD: Anyway, if you had your own game character we could hang out, maybe go on a quest. | PENNY: That sounds interesting. | HOWARD: You'll think about it?",1,3,3,6,3,0,"gemma2_9b_no_context, qwen2.5_14b_no_context, phi3_medium_no_context","gemma2_9b_context, qwen2.5_14b_context, phi3_medium_context",1,0,1,0,1,0
501,train,"RAJ: Go out with me on one date, and I promise you, you'll see.","RAJ: There are many things seriously wrong with me. | RAJ: And not quirks, either.
Like... diagnosable psychological problems. | RAJ: Maybe brain damage. | PERSON: Well, how do I know you're not just saying that?",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
152,train,SHELDON: Do you think Penny will come here and take care of us?,SHELDON: I want grilled cheese.,0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_context","qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,0,0,1,0
156,train,BERNADETTE: Of course you do. You're a cutie pie! Any girl would be lucky to have you!,"BERNADETTE: What the hell is wrong with you?! | RAJ: Well...
You were always so nice to me, I thought maybe you liked me. | BERNADETTE: I'm nice to everyone! | RAJ: I'm sorry. | BERNADETTE: Damn right, you're sorry! | BERNADETTE: And you tell Howard there's never been anything between us! | RAJ: I will. Hey, Bernadette? | BERNADETTE: What?! | RAJ: Do you think I have a shot with Penny?",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
236,train,JOEY: We got a box.,"JOEY: When that guy was robbing us and I was locked in the entertainment unit for like six hours, do you know what I was doing there in all that time? I was thinking about how I let you down. Yeah. But if I had known what kind of friend you would turn out to be, I wouldn't have worried about it so much. See you around! | CHANDLER: Wait! Just wait one second. There has to be something that I can do, something. If we still had that entertainment unit, I would get in there for six hours and think about  how I let you down.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
161,train,RACHEL: That is the coast guard!,JOEY: Just because he's got a bigger boat he thinks he can take up the whole river. Get out of the way jackass! Who names their boat Coast Guard anyway?,0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
232,train,"PHOEBE: See, there you go, the cleansing works!","MONICA: So, um, will you bring the truck? | PERSON: I'll even let you ring the bell. | RACHEL: Oh, my god.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_context","qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,0,0,1,0
269,train,"PHOEBE: Cause all I ever get to do now is pregnant stuff, it just bums me out.","CHANDLER: All right, y'know what, we've been talking about London too much haven't we? | PHOEBE: I'm sorry. It's just 'cause I couldn't be there.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_context","qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,0,0,1,0
222,train,"CHANDLER: Okay, but if you are not coming back soon, there is pretty much nothing I can do about it","CHANDLER: Saucy. | PERSON: I'll be back in two minutes. | CHANDLER: You are going to leave me like this | PERSON: Knowing you are here, waiting for me, it is kind of exciting isn't it?",1,3,3,6,3,0,"qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context",1,1,1,0,0,0
166,train,PHOEBE: Okay?,"PHOEBE: Okay, here's what we're gonna do. Okay, I'm gonna break into this mini-van and put it in neutral. You guys push it forward so Ross can drive out of his spot.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
167,train,MONICA: Thank you.,"MONICA: Yeah??? Oh... Okay, yes, we'll be right, we'll be right down.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
216,train,"MONICA: Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",MONICA: Well then we still have a problem. | CHANDLER: Yeah! | PHOEBE: With what?,0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_no_context","qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,0,0,0,1
510,train,"CHANDLER: Hey, my father's house does that.",PHOEBE: And! And! | RACHEL: Ah!,0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
518,train,"HOWARD: How about you? Did you have a fun night? Yeah, we, uh, made gift bags, had wine, and then went online and saw this.","HOWARD: after you had a snootful of this, laddie! | BERNADETTE: Funny. | BERNADETTE: You boys have a nice time? | HOWARD: Yeah, it was great. | HOWARD: Low-key, like I promised. 
No hanky-panky, no strippers.
Just the guys telling jokes. | BERNADETTE: That's nice.",1,3,3,6,3,0,"qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context",1,1,1,0,0,0
206,train,"PERSON: Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool.","PERSON: Ooh.
He was so happy after he passed it, he gave me a Terminator. | LEONARD: That is amazing.
How long have you been collecting? | PERSON: Ever since I was a kid, but, uh, I didn't really get serious until William Shatner's bladder infection. | SHELDON: What'd you get? What'd you get?",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
205,train,RACHEL: Ohhh!!!!,"ROSS: OK, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment. | RACHEL: OK. | ROSS: OK. Here goes. For a while now, I've been wanting to, um....",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_context","qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,0,0,1,0
203,train,"PENNY: Anyway, to this day, I still can't see a box of crayons without crossing my legs.","PENNY: Damn. | AMY: Well, at least when we do make love, Sheldon won't be thinking about his mother. | AMY: And yes, that is a cleverly veiled reference to Howard's lifelong obsession to crawl back into her spacious womb.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
