context,text,label
"PERSON: Rajesh!
You up?
You ready for breakfast? | RAJ: Oh, boy. Breakfast. | HOWARD: Okay, Raj, listen to me.
You need to get out of there. | RAJ: But I have a cream sherry hangover and I smell blintzes. | HOWARD: If you don't leave now, she'll use food and guilt to keep you there for the rest of your life. | RAJ: Oh, Howard, stop.","HOWARD: Trust me, you're not Jewish. That's how they get you.",0
"LEONARD: But if someday you decide you want to get married, you have to propose to me. | PENNY: Really? | LEONARD: Yes. It's all on you. | LEONARD: But I got to tell you, when the time comes, I want the whole nine yards. | LEONARD: I want you down on one knee, flowers.
I want to be swept off my feet. | PENNY: Yeah, you got it.",LEONARD: And I'm cool with surprises. But nothing on a Jumbotron. I don't want to cry on a big screen like that.,0
"LEONARD: The surf and turf sounds good.
See if they corn on the cob. | BERNADETTE: Guys!
We're trying to get him out of here, not you in. | RAJ: You're wasting your time.
Just please, leave me alone. | HOWARD: Now what? | LEONARD: I don't know.",BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.,0
"RAJ: There are many things seriously wrong with me. | RAJ: And not quirks, either.
Like... diagnosable psychological problems. | RAJ: Maybe brain damage. | PERSON: Well, how do I know you're not just saying that?","RAJ: Go out with me on one date, and I promise you, you'll see.",0
"HOWARD: Roger is Raj. | RAJ: I always thought, if I had a white name, it would be Gavin. | HOWARD: Keep reading. What does it say? | RAJ: No, no, I don't know if I should. 
If she wanted me to know about her blog, she would've told me. | RAJ: It's almost like I'm reading her diary. | HOWARD: That's exactly what it's like. Keep reading. | RAJ: No, this is creepy.","HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.",0
"HOWARD: I just Googled ""foo-foo little dogs."" | HOWARD: (Skype ringing) It's Raj. Stay quiet. | HOWARD: (chuckles): Hey!
Bad timing.
Bernadette just took Cinnamon out for a walk. | RAJ: Hmm. Interesting. 
Did they take a walk down Liars' Lane? | HOWARD: What?","RAJ: A lane frequented by liars. Like you, you big liar!",0
"SHELDON: Really? | AMY: Yes. | SHELDON: Huh. Yeah, I always took it literally. | SHELDON: That's why I have never once moved my bowels in this or any restaurant. 
Hmm. | AMY: I'm relieved that you don't have a problem with us working together.","SHELDON: Not as relieved as I'm about to be. It's a brave new world, little lady.",0
"LEONARD: I guess they really do read their mail. | SHELDON: Hey, isn't that Professor Proton? | LEONARD: Oh, yeah. | SHELDON: Look at him, just standing in line like he wasn't moderately famous 30 years ago. | SHELDON: - Let's go say hello. | LEONARD: - Oh, maybe we shouldn't bother him.","SHELDON: I'm not going to bother him, I'm going to talk to him.",0
"LEONARD: Dr. Jeffries, hello again. Leonard Hofstadter. | PERSON: Oh, oh, right, I remember your-your girlfriend. | PERSON: Is-Is she... is she here? | LEONARD: No, she's not. | SHELDON: So, what prescription are you getting filled? | LEONARD: - Sheldon. | SHELDON: No. Wait, I want to guess. Don't tell me. | PERSON: I wasn't going to tell you.","SHELDON: - No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?",0
"SHELDON: Yes. | PERSON: And some people in the science community are calling it ""The Wonder Blunder."" | SHELDON: Who? Give me their names.
I bet it's Wolowitz. | PERSON: It's just such a fascinating story. Your calculations are way off, but they find the element anyway. | PERSON: It's like misreading a treasure map and still finding the treasure.",SHELDON: Can we talk about something else? Do you know that I yodel?,0
"SHELDON: You know, there-there's always WonderCon in Anaheim, you know? | SHELDON: That-That's just as good. | SHELDON: Excuse me. | PENNY: Oh, guys, this is really sad. | PENNY: And in a different way than it was 20 minutes ago.",SHELDON: I can't believe we wasted all that time on our Hulk costumes.,0
"AMY: We'll come back to that one. | AMY: This brings us to the final item in our annual State of the Relationship Summit.
Item 29: Valentine's Day. | SHELDON: Ah, the worst for last. Hmm. | SHELDON: Classic Flakey. | AMY: Before you get upset, I believe I've come up with a way for us to celebrate the occasion that we both can enjoy.","SHELDON: People usually start a meeting with a joke, but you go ahead-- end with one.",0
"RAJ: Koothrappali murder mystery dinner. | AMY: I'm leaving. | RAJ: You can't leave. 
You're a suspect in the mysterious murder of Stuart Bloom. | BERNADETTE: (dramatic music plays) I didn't know his last name was Bloom. | AMY: Yeah, it's Bloom. | PENNY: Are you really gonna lie on the floor and pretend to be dead all night?",PERSON: What do you think I was gonna do at home?,0
"PERSON: Well, I'm sure that, uh, you...
have a lot of questions. | SHELDON: Who was he? | PERSON: His name is Ron.
I met him at my prayer group. | SHELDON: How long have you been involved with him? | PERSON: A few months.","SHELDON: And of those few months, how long have you been a demented sex pervert?",0
"AMY: FYI, we plan on selling out the human race hard. | PENNY: In 20 years, who knows what'll happen with any of us? | PERSON: I think you and Leonard will be together. | PENNY: You do? | PERSON: Yeah.
I think you're the best couple I know. | PENNY: That's so sweet. | AMY: What the hell?! Excuse me? | PENNY: Ah-da-da-da-da!","PENNY: Let the dead man talk. So, why do you think that?",0
"PENNY: it's important to the story that my boobs be the last things to turn ape. | LEONARD: It's sweet that he thinks there's a story. | PENNY: Oh, and there's not even a bathroom on set.
I have to go to the gas station across the street. | PENNY: I mean, I was dressed like half an ape and still not even close to the most disgusting person in there. | SHELDON: Leonard, I could use your assistance. | LEONARD: Sure. What's up?","SHELDON: Well, now that I've given up string theory, I'm struggling to find my next area of focus. So, in your professional opinion, which of these areas do you think is the most promising?",0
"BERNADETTE: to be a pharmaceutical sales rep. | BERNADETTE: Maybe she can practice on you some time. | PENNY: Oh, it would be great to practice on a real doctor. | PERSON: Yeah. I'm sure that'd be fine. | SHELDON: I have some odd freckles on my buttocks. | SHELDON: Can I make an appointment for you to look at them? | PERSON: Um... okay, I guess.","AMY: I'm with him three years, nothing. She's with two minutes, and he's taking his pants off.",0
"SHELDON: For starters, they shed and bite. | LEONARD: Hey, here's a thought.
Why don't we put up the rest of the money that Stuart needs? | RAJ: So, we'd be, like, owners of a comic book store? | LEONARD: It's kind of a dream come true. | HOWARD: That does sound fun. | RAJ: Ooh, maybe we could come up with a business plan to compete with this place.",SHELDON: I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts.,0
"HOWARD: he used to... take me to the comic book store. | HOWARD: It was one of the few things we did together. | BERNADETTE: Oh. Howie, I had no idea. | HOWARD: Well, I don't... like to talk about it. | BERNADETTE: Oh, baby. 
That story's made up, isn't it?",HOWARD: That's how much buying a comic book store means to me.,0
"PERSON: Uh, listen, Penny, before you start, I just want to apologize for being so rude the other day in my office. | PENNY: No, no. No need to apologize. | RAJ: Excuse me, can I say something? | RAJ: I just love both you guys, and I want you to get along. | RAJ: And when I say love"" I meant as a friend.
And, uh, way too soon, right?","PENNY: Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. It was,",0
"PENNY: Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. | RAJ: It was, and I may have made it seem like a bigger deal than I should have. | PENNY: Yeah, and Leonard and I are engaged now, and I'm just hoping we can put this whole thing behind us. | PERSON: Mm. I'd like that, too. | PERSON: Yeah, I thought I'd be okay with it, but then I saw how pretty you are. | PENNY: Oh, that's so sweet.
I mean, look at you-- you are gorgeous.",RAJ: It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.,0
"RAJ: It's true-- you're both gorgeous. | RAJ: Kind of says something about the man who could bed you both. | RAJ: You get why I've been alone most of my adult life. | PERSON: So, what brings you by? Well,",HOWARD: I don't need a reason-- it's my house.,0
"BERNADETTE: Like what? Your incomplete set of <i>Star Trek</i> collector plates? | HOWARD: For your information, I just bought the last one I needed on eBay. | BERNADETTE: Without asking me? | HOWARD: There were only three minutes left in the auction and it was a mint condition Scotty from a smoke-free home. | BERNADETTE: How much, Howie? | HOWARD: Not a lot. | BERNADETTE: How much?",HOWARD: Let's not talk about this in front of our friends.,0
"AMY: but since you seem to be okay with the article being canceled, I have a little confession.
I'm the reason it was pulled. | BERNADETTE: What? How? | AMY: I sent the editors of the magazine a pretty scathing e-mail. | BERNADETTE: Amy, what did you say? | AMY: I simply pointed out that they would never consider doing an article ranking male scientists on their sexuality, let alone showing them in various stages of undress.","BERNADETTE: Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche.",0
"SHELDON: Red Zinger with one teaspoon of honey. | PERSON: Thank you.
Neat<i> Star Trek</i> mug. | PERSON: I actually have one of the phasers from the original TV show. | HOWARD: Oh, cool.
How'd you get that? | PERSON: Oh, easy, Gene Roddenberry needed a vasectomy. | SHELDON: Wait a minute.
You've snipped Gene Roddenberry's vas deferens? | PERSON: Yes.","HOWARD: Wow, he really went where no man has gone before.",0
"PERSON: Ooh.
He was so happy after he passed it, he gave me a Terminator. | LEONARD: That is amazing.
How long have you been collecting? | PERSON: Ever since I was a kid, but, uh, I didn't really get serious until William Shatner's bladder infection. | SHELDON: What'd you get? What'd you get?","PERSON: Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool.",0
"PERSON1: There's nothing weird going on with me and your mother. | PERSON2: Stewie, your bath is getting cold! | PERSON1: I got to go, bye. | SHELDON: Penny?
Penny.
Penny.
Penny.
Penny. | PENNY: You knocked more than usual.","SHELDON: Next time I might be in a rush, it's good to have a few in the bank.",0
"AMY: It's nice they're getting exercise. | SHELDON: Although now that I think about it, Leonard would never go swimming in public without his swim shirt. | AMY: I'm sure he brought it. | SHELDON: No, but last year, at Magic Mountain, he got such a bad sunburn, we had to cut him out of it. | AMY: He probably got a new one. Finish your breakfast.","AMY: He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it.",0
"SHELDON: Wow. I don't know which hurts worse-- my nose or my heart. | SHELDON: Well, I'm done speaking to you. | AMY: Don't be like that. You two need to talk this out. | PENNY: Yeah, 'cause you sound really funny. | LEONARD: Sheldon, I'm sorry I didn't tell you about the surgery, but you were worried about nothing.","SHELDON: Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.",0
